model,type,samples,fairness_considuration_ratio,top_results_to_compare,auc,percision,similarity_between_fair_and_regular_predictions,fairness_score_of_fair_predictions,fairness_score_of_regular_predictions
6,random,2,0.2,1,0.78,0.37,0.62,0.72,0.43
6,random,2,0.2,2,0.78,0.37,0.41,0.84,0.49
6,random,2,0.2,3,0.78,0.36,0.42,0.89,0.56
6,random,2,0.2,4,0.78,0.35,0.4,0.91,0.57
6,random,2,0.2,5,0.78,0.34,0.43,0.91,0.58
6,random,2,0.2,6,0.78,0.33,0.48,0.89,0.6
6,random,2,0.2,7,0.78,0.33,0.51,0.88,0.6
6,random,2,0.2,8,0.78,0.32,0.55,0.87,0.62
6,random,2,0.2,9,0.78,0.32,0.56,0.87,0.61
6,random,2,0.2,10,0.78,0.32,0.55,0.87,0.61
6,random,2,0.25,1,0.78,0.37,0.52,0.76,0.43
6,random,2,0.25,2,0.78,0.37,0.37,0.86,0.49
6,random,2,0.25,3,0.78,0.36,0.4,0.9,0.56
6,random,2,0.25,4,0.78,0.35,0.38,0.92,0.57
6,random,2,0.25,5,0.78,0.34,0.37,0.94,0.58
6,random,2,0.25,6,0.78,0.33,0.39,0.94,0.6
6,random,2,0.25,7,0.78,0.33,0.41,0.94,0.6
6,random,2,0.25,8,0.78,0.32,0.43,0.94,0.62
6,random,2,0.25,9,0.78,0.32,0.42,0.94,0.61
6,random,2,0.25,10,0.78,0.32,0.41,0.94,0.61
6,random,3,0.05,1,0.78,0.33,0.83,0.73,0.64
6,random,3,0.05,2,0.78,0.34,0.84,0.74,0.65
6,random,3,0.05,3,0.78,0.34,0.85,0.74,0.64
6,random,3,0.05,4,0.78,0.33,0.83,0.75,0.63
6,random,3,0.05,5,0.78,0.32,0.82,0.74,0.63
6,random,3,0.05,6,0.78,0.32,0.83,0.74,0.63
6,random,3,0.05,7,0.78,0.31,0.83,0.74,0.62
6,random,3,0.05,8,0.78,0.3,0.84,0.73,0.62
6,random,3,0.05,9,0.78,0.3,0.85,0.73,0.62
6,random,3,0.05,10,0.78,0.3,0.85,0.72,0.62
6,random,3,0.1,1,0.78,0.33,0.56,0.86,0.64
6,random,3,0.1,2,0.78,0.34,0.69,0.82,0.65
6,random,3,0.1,3,0.78,0.34,0.7,0.82,0.64
6,random,3,0.1,4,0.78,0.33,0.69,0.83,0.63
6,random,3,0.1,5,0.78,0.32,0.69,0.83,0.63
6,random,3,0.1,6,0.78,0.32,0.69,0.83,0.63
6,random,3,0.1,7,0.78,0.31,0.69,0.83,0.62
6,random,3,0.1,8,0.78,0.3,0.69,0.82,0.62
6,random,3,0.1,9,0.78,0.3,0.7,0.82,0.62
6,random,3,0.1,10,0.78,0.3,0.71,0.81,0.62
6,random,3,0.15,1,0.78,0.33,0.39,0.95,0.64
6,random,3,0.15,2,0.78,0.34,0.48,0.92,0.65
6,random,3,0.15,3,0.78,0.34,0.54,0.91,0.64
6,random,3,0.15,4,0.78,0.33,0.55,0.9,0.63
6,random,3,0.15,5,0.78,0.32,0.56,0.9,0.63
6,random,3,0.15,6,0.78,0.32,0.57,0.89,0.63
6,random,3,0.15,7,0.78,0.31,0.57,0.89,0.62
6,random,3,0.15,8,0.78,0.3,0.57,0.89,0.62
6,random,3,0.15,9,0.78,0.3,0.57,0.89,0.62
6,random,3,0.15,10,0.78,0.3,0.57,0.89,0.62
6,random,3,0.2,1,0.78,0.33,0.33,0.98,0.64
6,random,3,0.2,2,0.78,0.34,0.37,0.98,0.65
6,random,3,0.2,3,0.78,0.34,0.42,0.96,0.64
6,random,3,0.2,4,0.78,0.33,0.44,0.96,0.63
6,random,3,0.2,5,0.78,0.32,0.46,0.95,0.63
6,random,3,0.2,6,0.78,0.32,0.46,0.95,0.63
6,random,3,0.2,7,0.78,0.31,0.47,0.94,0.62
6,random,3,0.2,8,0.78,0.3,0.48,0.94,0.62
6,random,3,0.2,9,0.78,0.3,0.48,0.94,0.62
6,random,3,0.2,10,0.78,0.3,0.48,0.94,0.62
6,random,3,0.25,1,0.78,0.33,0.29,1,0.64
6,random,3,0.25,2,0.78,0.34,0.34,1,0.65
6,random,3,0.25,3,0.78,0.34,0.37,0.99,0.64
6,random,3,0.25,4,0.78,0.33,0.38,0.99,0.63
6,random,3,0.25,5,0.78,0.32,0.39,0.98,0.63
6,random,3,0.25,6,0.78,0.32,0.39,0.98,0.63
6,random,3,0.25,7,0.78,0.31,0.39,0.98,0.62
6,random,3,0.25,8,0.78,0.3,0.4,0.98,0.62
6,random,3,0.25,9,0.78,0.3,0.4,0.98,0.62
6,random,3,0.25,10,0.78,0.3,0.4,0.97,0.62
6,random,4,0.05,1,0.78,0.29,0.86,0.5,0.43
6,random,4,0.05,2,0.78,0.29,0.84,0.46,0.38
6,random,4,0.05,3,0.78,0.29,0.86,0.48,0.39
6,random,4,0.05,4,0.78,0.29,0.85,0.5,0.4
6,random,4,0.05,5,0.78,0.29,0.84,0.52,0.41
6,random,4,0.05,6,0.78,0.28,0.84,0.54,0.43
6,random,4,0.05,7,0.78,0.28,0.84,0.56,0.44
6,random,4,0.05,8,0.78,0.28,0.83,0.57,0.45
6,random,4,0.05,9,0.78,0.28,0.83,0.58,0.46
6,random,4,0.05,10,0.78,0.28,0.83,0.59,0.46
6,random,4,0.1,1,0.78,0.29,0.75,0.57,0.43
6,random,4,0.1,2,0.78,0.29,0.6,0.63,0.38
6,random,4,0.1,3,0.78,0.29,0.62,0.66,0.39
6,random,4,0.1,4,0.78,0.29,0.62,0.67,0.4
6,random,4,0.1,5,0.78,0.29,0.63,0.68,0.41
6,random,4,0.1,6,0.78,0.28,0.64,0.69,0.43
6,random,4,0.1,7,0.78,0.28,0.64,0.7,0.44
6,random,4,0.1,8,0.78,0.28,0.64,0.7,0.45
6,random,4,0.1,9,0.78,0.28,0.64,0.71,0.46
6,random,4,0.1,10,0.78,0.28,0.64,0.72,0.46
6,random,4,0.15,1,0.78,0.29,0.5,0.71,0.43
6,random,4,0.15,2,0.78,0.29,0.44,0.77,0.38
6,random,4,0.15,3,0.78,0.29,0.41,0.8,0.39
6,random,4,0.15,4,0.78,0.29,0.4,0.82,0.4
6,random,4,0.15,5,0.78,0.29,0.4,0.83,0.41
6,random,4,0.15,6,0.78,0.28,0.41,0.83,0.43
6,random,4,0.15,7,0.78,0.28,0.41,0.84,0.44
6,random,4,0.15,8,0.78,0.28,0.42,0.84,0.45
6,random,4,0.15,9,0.78,0.28,0.43,0.84,0.46
6,random,4,0.15,10,0.78,0.28,0.44,0.84,0.46
6,random,4,0.2,1,0.78,0.29,0.24,0.88,0.43
6,random,4,0.2,2,0.78,0.29,0.22,0.9,0.38
6,random,4,0.2,3,0.78,0.29,0.22,0.9,0.39
6,random,4,0.2,4,0.78,0.29,0.22,0.91,0.4
6,random,4,0.2,5,0.78,0.29,0.22,0.92,0.41
6,random,4,0.2,6,0.78,0.28,0.23,0.92,0.43
6,random,4,0.2,7,0.78,0.28,0.25,0.92,0.44
6,random,4,0.2,8,0.78,0.28,0.26,0.92,0.45
6,random,4,0.2,9,0.78,0.28,0.27,0.92,0.46
6,random,4,0.2,10,0.78,0.28,0.28,0.92,0.46
6,random,4,0.25,1,0.78,0.29,0.1,0.95,0.43
6,random,4,0.25,2,0.78,0.29,0.09,0.96,0.38
6,random,4,0.25,3,0.78,0.29,0.1,0.96,0.39
6,random,4,0.25,4,0.78,0.29,0.11,0.96,0.4
6,random,4,0.25,5,0.78,0.29,0.13,0.96,0.41
6,random,4,0.25,6,0.78,0.28,0.15,0.96,0.43
6,random,4,0.25,7,0.78,0.28,0.16,0.97,0.44
6,random,4,0.25,8,0.78,0.28,0.17,0.97,0.45
6,random,4,0.25,9,0.78,0.28,0.18,0.97,0.46
6,random,4,0.25,10,0.78,0.28,0.19,0.97,0.46
6,random,5,0.05,1,0.72,0.32,0.78,0.74,0.56
6,random,5,0.05,2,0.72,0.32,0.85,0.72,0.61
6,random,5,0.05,3,0.72,0.31,0.86,0.68,0.58
6,random,5,0.05,4,0.72,0.3,0.85,0.68,0.55
6,random,5,0.05,5,0.72,0.29,0.84,0.66,0.53
6,random,5,0.05,6,0.72,0.28,0.84,0.66,0.53
6,random,5,0.05,7,0.72,0.28,0.86,0.65,0.53
6,random,5,0.05,8,0.72,0.27,0.87,0.64,0.54
6,random,5,0.05,9,0.72,0.27,0.88,0.63,0.54
6,random,5,0.05,10,0.72,0.26,0.88,0.62,0.53
6,random,5,0.1,1,0.72,0.32,0.69,0.82,0.56
6,random,5,0.1,2,0.72,0.32,0.74,0.81,0.61
6,random,5,0.1,3,0.72,0.31,0.73,0.79,0.58
6,random,5,0.1,4,0.72,0.3,0.71,0.78,0.55
6,random,5,0.1,5,0.72,0.29,0.71,0.77,0.53
6,random,5,0.1,6,0.72,0.28,0.72,0.75,0.53
6,random,5,0.1,7,0.72,0.28,0.74,0.74,0.53
6,random,5,0.1,8,0.72,0.27,0.74,0.74,0.54
6,random,5,0.1,9,0.72,0.27,0.75,0.74,0.54
6,random,5,0.1,10,0.72,0.26,0.75,0.74,0.53
6,random,5,0.15,1,0.72,0.32,0.63,0.85,0.56
6,random,5,0.15,2,0.72,0.32,0.69,0.84,0.61
6,random,5,0.15,3,0.72,0.31,0.68,0.82,0.58
6,random,5,0.15,4,0.72,0.3,0.64,0.82,0.55
6,random,5,0.15,5,0.72,0.29,0.62,0.82,0.53
6,random,5,0.15,6,0.72,0.28,0.63,0.82,0.53
6,random,5,0.15,7,0.72,0.28,0.63,0.82,0.53
6,random,5,0.15,8,0.72,0.27,0.63,0.82,0.54
6,random,5,0.15,9,0.72,0.27,0.64,0.82,0.54
6,random,5,0.15,10,0.72,0.26,0.63,0.82,0.53
6,random,5,0.2,1,0.72,0.32,0.55,0.89,0.56
6,random,5,0.2,2,0.72,0.32,0.66,0.86,0.61
6,random,5,0.2,3,0.72,0.31,0.62,0.85,0.58
6,random,5,0.2,4,0.72,0.3,0.58,0.86,0.55
6,random,5,0.2,5,0.72,0.29,0.53,0.87,0.53
6,random,5,0.2,6,0.72,0.28,0.52,0.87,0.53
6,random,5,0.2,7,0.72,0.28,0.53,0.87,0.53
6,random,5,0.2,8,0.72,0.27,0.53,0.87,0.54
6,random,5,0.2,9,0.72,0.27,0.53,0.87,0.54
6,random,5,0.2,10,0.72,0.26,0.53,0.87,0.53
6,random,5,0.25,1,0.72,0.32,0.37,0.98,0.56
6,random,5,0.25,2,0.72,0.32,0.54,0.92,0.61
6,random,5,0.25,3,0.72,0.31,0.49,0.92,0.58
6,random,5,0.25,4,0.72,0.3,0.47,0.91,0.55
6,random,5,0.25,5,0.72,0.29,0.45,0.91,0.53
6,random,5,0.25,6,0.72,0.28,0.46,0.91,0.53
6,random,5,0.25,7,0.72,0.28,0.45,0.91,0.53
6,random,5,0.25,8,0.72,0.27,0.45,0.91,0.54
6,random,5,0.25,9,0.72,0.27,0.45,0.91,0.54
6,random,5,0.25,10,0.72,0.26,0.45,0.91,0.53
6,popular,1,0.05,1,0.81,0.4,0.87,0.86,0.79
6,popular,1,0.05,2,0.81,0.39,0.91,0.73,0.68
6,popular,1,0.05,3,0.81,0.36,0.92,0.69,0.65
6,popular,1,0.05,4,0.81,0.34,0.9,0.7,0.65
6,popular,1,0.05,5,0.81,0.33,0.93,0.7,0.65
6,popular,1,0.05,6,0.81,0.33,0.92,0.68,0.63
6,popular,1,0.05,7,0.81,0.32,0.9,0.68,0.61
6,popular,1,0.05,8,0.81,0.31,0.89,0.67,0.6
6,popular,1,0.05,9,0.81,0.31,0.86,0.67,0.58
6,popular,1,0.05,10,0.81,0.31,0.85,0.67,0.57
6,popular,1,0.1,1,0.81,0.4,0.74,0.92,0.79
6,popular,1,0.1,2,0.81,0.39,0.85,0.77,0.68
6,popular,1,0.1,3,0.81,0.36,0.79,0.76,0.65
6,popular,1,0.1,4,0.81,0.34,0.79,0.76,0.65
6,popular,1,0.1,5,0.81,0.33,0.81,0.76,0.65
6,popular,1,0.1,6,0.81,0.33,0.79,0.75,0.63
6,popular,1,0.1,7,0.81,0.32,0.77,0.75,0.61
6,popular,1,0.1,8,0.81,0.31,0.75,0.75,0.6
6,popular,1,0.1,9,0.81,0.31,0.75,0.74,0.58
6,popular,1,0.1,10,0.81,0.31,0.74,0.74,0.57
6,popular,1,0.15,1,0.81,0.4,0.64,0.98,0.79
6,popular,1,0.15,2,0.81,0.39,0.7,0.85,0.68
6,popular,1,0.15,3,0.81,0.36,0.62,0.85,0.65
6,popular,1,0.15,4,0.81,0.34,0.67,0.83,0.65
6,popular,1,0.15,5,0.81,0.33,0.7,0.82,0.65
6,popular,1,0.15,6,0.81,0.33,0.64,0.83,0.63
6,popular,1,0.15,7,0.81,0.32,0.6,0.83,0.61
6,popular,1,0.15,8,0.81,0.31,0.59,0.83,0.6
6,popular,1,0.15,9,0.81,0.31,0.57,0.83,0.58
6,popular,1,0.15,10,0.81,0.31,0.56,0.83,0.57
6,popular,1,0.2,1,0.81,0.4,0.61,0.99,0.79
6,popular,1,0.2,2,0.81,0.39,0.55,0.92,0.68
6,popular,1,0.2,3,0.81,0.36,0.51,0.91,0.65
6,popular,1,0.2,4,0.81,0.34,0.54,0.89,0.65
6,popular,1,0.2,5,0.81,0.33,0.56,0.89,0.65
6,popular,1,0.2,6,0.81,0.33,0.54,0.88,0.63
6,popular,1,0.2,7,0.81,0.32,0.5,0.89,0.61
6,popular,1,0.2,8,0.81,0.31,0.47,0.89,0.6
6,popular,1,0.2,9,0.81,0.31,0.45,0.9,0.58
6,popular,1,0.2,10,0.81,0.31,0.43,0.9,0.57
6,popular,1,0.25,1,0.81,0.4,0.6,1,0.79
6,popular,1,0.25,2,0.81,0.39,0.45,0.97,0.68
6,popular,1,0.25,3,0.81,0.36,0.4,0.96,0.65
6,popular,1,0.25,4,0.81,0.34,0.4,0.96,0.65
6,popular,1,0.25,5,0.81,0.33,0.45,0.95,0.65
6,popular,1,0.25,6,0.81,0.33,0.42,0.94,0.63
6,popular,1,0.25,7,0.81,0.32,0.39,0.94,0.61
6,popular,1,0.25,8,0.81,0.31,0.38,0.94,0.6
6,popular,1,0.25,9,0.81,0.31,0.37,0.94,0.58
6,popular,1,0.25,10,0.81,0.31,0.35,0.94,0.57
6,popular,2,0.05,1,0.78,0.25,0.97,0.43,0.41
6,popular,2,0.05,2,0.78,0.27,0.97,0.47,0.45
6,popular,2,0.05,3,0.78,0.29,0.91,0.55,0.5
6,popular,2,0.05,4,0.78,0.31,0.91,0.56,0.52
6,popular,2,0.05,5,0.78,0.3,0.87,0.6,0.52
6,popular,2,0.05,6,0.78,0.29,0.94,0.6,0.56
6,popular,2,0.05,7,0.78,0.29,0.92,0.63,0.58
6,popular,2,0.05,8,0.78,0.29,0.87,0.65,0.57
6,popular,2,0.05,9,0.78,0.29,0.87,0.65,0.57
6,popular,2,0.05,10,0.78,0.28,0.88,0.65,0.57
6,popular,2,0.1,1,0.78,0.25,0.92,0.46,0.41
6,popular,2,0.1,2,0.78,0.27,0.8,0.56,0.45
6,popular,2,0.1,3,0.78,0.29,0.73,0.64,0.5
6,popular,2,0.1,4,0.78,0.31,0.77,0.64,0.52
6,popular,2,0.1,5,0.78,0.3,0.78,0.65,0.52
6,popular,2,0.1,6,0.78,0.29,0.8,0.67,0.56
6,popular,2,0.1,7,0.78,0.29,0.84,0.67,0.58
6,popular,2,0.1,8,0.78,0.29,0.78,0.7,0.57
6,popular,2,0.1,9,0.78,0.29,0.78,0.7,0.57
6,popular,2,0.1,10,0.78,0.28,0.79,0.69,0.57
6,popular,2,0.15,1,0.78,0.25,0.77,0.58,0.41
6,popular,2,0.15,2,0.78,0.27,0.47,0.75,0.45
6,popular,2,0.15,3,0.78,0.29,0.54,0.75,0.5
6,popular,2,0.15,4,0.78,0.31,0.55,0.76,0.52
6,popular,2,0.15,5,0.78,0.3,0.56,0.77,0.52
6,popular,2,0.15,6,0.78,0.29,0.63,0.76,0.56
6,popular,2,0.15,7,0.78,0.29,0.69,0.75,0.58
6,popular,2,0.15,8,0.78,0.29,0.69,0.75,0.57
6,popular,2,0.15,9,0.78,0.29,0.65,0.77,0.57
6,popular,2,0.15,10,0.78,0.28,0.62,0.78,0.57
6,popular,2,0.2,1,0.78,0.25,0.67,0.67,0.41
6,popular,2,0.2,2,0.78,0.27,0.39,0.81,0.45
6,popular,2,0.2,3,0.78,0.29,0.39,0.84,0.5
6,popular,2,0.2,4,0.78,0.31,0.38,0.85,0.52
6,popular,2,0.2,5,0.78,0.3,0.42,0.85,0.52
6,popular,2,0.2,6,0.78,0.29,0.5,0.84,0.56
6,popular,2,0.2,7,0.78,0.29,0.56,0.82,0.58
6,popular,2,0.2,8,0.78,0.29,0.54,0.83,0.57
6,popular,2,0.2,9,0.78,0.29,0.53,0.83,0.57
6,popular,2,0.2,10,0.78,0.28,0.53,0.83,0.57
6,popular,2,0.25,1,0.78,0.25,0.61,0.7,0.41
6,popular,2,0.25,2,0.78,0.27,0.34,0.84,0.45
6,popular,2,0.25,3,0.78,0.29,0.31,0.88,0.5
6,popular,2,0.25,4,0.78,0.31,0.29,0.9,0.52
6,popular,2,0.25,5,0.78,0.3,0.33,0.89,0.52
6,popular,2,0.25,6,0.78,0.29,0.38,0.9,0.56
6,popular,2,0.25,7,0.78,0.29,0.41,0.9,0.58
6,popular,2,0.25,8,0.78,0.29,0.38,0.91,0.57
6,popular,2,0.25,9,0.78,0.29,0.36,0.92,0.57
6,popular,2,0.25,10,0.78,0.28,0.37,0.92,0.57
6,popular,3,0.05,1,0.79,0.23,0.85,0.73,0.65
6,popular,3,0.05,2,0.79,0.26,0.87,0.74,0.67
6,popular,3,0.05,3,0.79,0.26,0.84,0.76,0.67
6,popular,3,0.05,4,0.79,0.26,0.83,0.78,0.68
6,popular,3,0.05,5,0.79,0.26,0.83,0.78,0.68
6,popular,3,0.05,6,0.79,0.26,0.84,0.77,0.68
6,popular,3,0.05,7,0.79,0.27,0.86,0.76,0.68
6,popular,3,0.05,8,0.79,0.27,0.87,0.75,0.67
6,popular,3,0.05,9,0.79,0.27,0.87,0.74,0.66
6,popular,3,0.05,10,0.79,0.27,0.87,0.74,0.65
6,popular,3,0.1,1,0.79,0.23,0.51,0.9,0.65
6,popular,3,0.1,2,0.79,0.26,0.7,0.85,0.67
6,popular,3,0.1,3,0.79,0.26,0.7,0.84,0.67
6,popular,3,0.1,4,0.79,0.26,0.71,0.85,0.68
6,popular,3,0.1,5,0.79,0.26,0.7,0.85,0.68
6,popular,3,0.1,6,0.79,0.26,0.71,0.85,0.68
6,popular,3,0.1,7,0.79,0.27,0.73,0.84,0.68
6,popular,3,0.1,8,0.79,0.27,0.73,0.83,0.67
6,popular,3,0.1,9,0.79,0.27,0.74,0.82,0.66
6,popular,3,0.1,10,0.79,0.27,0.74,0.82,0.65
6,popular,3,0.15,1,0.79,0.23,0.35,0.98,0.65
6,popular,3,0.15,2,0.79,0.26,0.51,0.95,0.67
6,popular,3,0.15,3,0.79,0.26,0.53,0.93,0.67
6,popular,3,0.15,4,0.79,0.26,0.56,0.92,0.68
6,popular,3,0.15,5,0.79,0.26,0.58,0.92,0.68
6,popular,3,0.15,6,0.79,0.26,0.6,0.91,0.68
6,popular,3,0.15,7,0.79,0.27,0.6,0.91,0.68
6,popular,3,0.15,8,0.79,0.27,0.59,0.91,0.67
6,popular,3,0.15,9,0.79,0.27,0.58,0.91,0.66
6,popular,3,0.15,10,0.79,0.27,0.58,0.9,0.65
6,popular,3,0.2,1,0.79,0.23,0.31,1,0.65
6,popular,3,0.2,2,0.79,0.26,0.43,0.99,0.67
6,popular,3,0.2,3,0.79,0.26,0.43,0.98,0.67
6,popular,3,0.2,4,0.79,0.26,0.46,0.97,0.68
6,popular,3,0.2,5,0.79,0.26,0.49,0.96,0.68
6,popular,3,0.2,6,0.79,0.26,0.52,0.95,0.68
6,popular,3,0.2,7,0.79,0.27,0.52,0.95,0.68
6,popular,3,0.2,8,0.79,0.27,0.51,0.95,0.67
6,popular,3,0.2,9,0.79,0.27,0.5,0.95,0.66
6,popular,3,0.2,10,0.79,0.27,0.5,0.94,0.65
6,popular,3,0.25,1,0.79,0.23,0.31,1,0.65
6,popular,3,0.25,2,0.79,0.26,0.41,1,0.67
6,popular,3,0.25,3,0.79,0.26,0.4,1,0.67
6,popular,3,0.25,4,0.79,0.26,0.42,0.99,0.68
6,popular,3,0.25,5,0.79,0.26,0.43,0.99,0.68
6,popular,3,0.25,6,0.79,0.26,0.44,0.99,0.68
6,popular,3,0.25,7,0.79,0.27,0.45,0.98,0.68
6,popular,3,0.25,8,0.79,0.27,0.44,0.98,0.67
6,popular,3,0.25,9,0.79,0.27,0.44,0.98,0.66
6,popular,3,0.25,10,0.79,0.27,0.43,0.97,0.65
6,popular,4,0.05,1,0.78,0.18,0.93,0.66,0.62
6,popular,4,0.05,2,0.78,0.2,0.85,0.68,0.6
6,popular,4,0.05,3,0.78,0.22,0.84,0.68,0.56
6,popular,4,0.05,4,0.78,0.23,0.81,0.68,0.53
6,popular,4,0.05,5,0.78,0.23,0.83,0.67,0.55
6,popular,4,0.05,6,0.78,0.23,0.85,0.66,0.55
6,popular,4,0.05,7,0.78,0.24,0.86,0.66,0.55
6,popular,4,0.05,8,0.78,0.24,0.86,0.66,0.56
6,popular,4,0.05,9,0.78,0.24,0.87,0.65,0.56
6,popular,4,0.05,10,0.78,0.24,0.87,0.66,0.56
6,popular,4,0.1,1,0.78,0.18,0.88,0.69,0.62
6,popular,4,0.1,2,0.78,0.2,0.71,0.76,0.6
6,popular,4,0.1,3,0.78,0.22,0.68,0.77,0.56
6,popular,4,0.1,4,0.78,0.23,0.68,0.77,0.53
6,popular,4,0.1,5,0.78,0.23,0.71,0.77,0.55
6,popular,4,0.1,6,0.78,0.23,0.72,0.76,0.55
6,popular,4,0.1,7,0.78,0.24,0.72,0.76,0.55
6,popular,4,0.1,8,0.78,0.24,0.73,0.76,0.56
6,popular,4,0.1,9,0.78,0.24,0.73,0.76,0.56
6,popular,4,0.1,10,0.78,0.24,0.73,0.76,0.56
6,popular,4,0.15,1,0.78,0.18,0.7,0.78,0.62
6,popular,4,0.15,2,0.78,0.2,0.55,0.84,0.6
6,popular,4,0.15,3,0.78,0.22,0.54,0.85,0.56
6,popular,4,0.15,4,0.78,0.23,0.53,0.85,0.53
6,popular,4,0.15,5,0.78,0.23,0.55,0.85,0.55
6,popular,4,0.15,6,0.78,0.23,0.56,0.85,0.55
6,popular,4,0.15,7,0.78,0.24,0.56,0.85,0.55
6,popular,4,0.15,8,0.78,0.24,0.56,0.85,0.56
6,popular,4,0.15,9,0.78,0.24,0.57,0.85,0.56
6,popular,4,0.15,10,0.78,0.24,0.57,0.85,0.56
6,popular,4,0.2,1,0.78,0.18,0.42,0.92,0.62
6,popular,4,0.2,2,0.78,0.2,0.41,0.91,0.6
6,popular,4,0.2,3,0.78,0.22,0.41,0.91,0.56
6,popular,4,0.2,4,0.78,0.23,0.42,0.9,0.53
6,popular,4,0.2,5,0.78,0.23,0.43,0.91,0.55
6,popular,4,0.2,6,0.78,0.23,0.43,0.91,0.55
6,popular,4,0.2,7,0.78,0.24,0.43,0.92,0.55
6,popular,4,0.2,8,0.78,0.24,0.43,0.92,0.56
6,popular,4,0.2,9,0.78,0.24,0.43,0.92,0.56
6,popular,4,0.2,10,0.78,0.24,0.43,0.92,0.56
6,popular,4,0.25,1,0.78,0.18,0.27,0.99,0.62
6,popular,4,0.25,2,0.78,0.2,0.3,0.97,0.6
6,popular,4,0.25,3,0.78,0.22,0.31,0.96,0.56
6,popular,4,0.25,4,0.78,0.23,0.31,0.96,0.53
6,popular,4,0.25,5,0.78,0.23,0.35,0.95,0.55
6,popular,4,0.25,6,0.78,0.23,0.35,0.95,0.55
6,popular,4,0.25,7,0.78,0.24,0.35,0.95,0.55
6,popular,4,0.25,8,0.78,0.24,0.35,0.96,0.56
6,popular,4,0.25,9,0.78,0.24,0.35,0.96,0.56
6,popular,4,0.25,10,0.78,0.24,0.35,0.96,0.56
6,popular,5,0.05,1,0.7,0.25,0.5,0.79,0.31
6,popular,5,0.05,2,0.7,0.24,0.74,0.79,0.54
6,popular,5,0.05,3,0.7,0.24,0.83,0.74,0.59
6,popular,5,0.05,4,0.7,0.24,0.89,0.68,0.58
6,popular,5,0.05,5,0.7,0.23,0.86,0.67,0.55
6,popular,5,0.05,6,0.7,0.23,0.88,0.63,0.53
6,popular,5,0.05,7,0.7,0.22,0.88,0.62,0.53
6,popular,5,0.05,8,0.7,0.22,0.9,0.6,0.53
6,popular,5,0.05,9,0.7,0.22,0.9,0.6,0.53
6,popular,5,0.05,10,0.7,0.22,0.9,0.6,0.52
6,popular,5,0.1,1,0.7,0.25,0.45,0.82,0.31
6,popular,5,0.1,2,0.7,0.24,0.69,0.83,0.54
6,popular,5,0.1,3,0.7,0.24,0.75,0.82,0.59
6,popular,5,0.1,4,0.7,0.24,0.76,0.8,0.58
6,popular,5,0.1,5,0.7,0.23,0.77,0.75,0.55
6,popular,5,0.1,6,0.7,0.23,0.75,0.74,0.53
6,popular,5,0.1,7,0.7,0.22,0.76,0.74,0.53
6,popular,5,0.1,8,0.7,0.22,0.76,0.73,0.53
6,popular,5,0.1,9,0.7,0.22,0.76,0.72,0.53
6,popular,5,0.1,10,0.7,0.22,0.76,0.72,0.52
6,popular,5,0.15,1,0.7,0.25,0.4,0.84,0.31
6,popular,5,0.15,2,0.7,0.24,0.66,0.84,0.54
6,popular,5,0.15,3,0.7,0.24,0.71,0.83,0.59
6,popular,5,0.15,4,0.7,0.24,0.71,0.83,0.58
6,popular,5,0.15,5,0.7,0.23,0.67,0.83,0.55
6,popular,5,0.15,6,0.7,0.23,0.65,0.82,0.53
6,popular,5,0.15,7,0.7,0.22,0.65,0.82,0.53
6,popular,5,0.15,8,0.7,0.22,0.64,0.82,0.53
6,popular,5,0.15,9,0.7,0.22,0.63,0.82,0.53
6,popular,5,0.15,10,0.7,0.22,0.63,0.82,0.52
6,popular,5,0.2,1,0.7,0.25,0.33,0.88,0.31
6,popular,5,0.2,2,0.7,0.24,0.64,0.85,0.54
6,popular,5,0.2,3,0.7,0.24,0.68,0.85,0.59
6,popular,5,0.2,4,0.7,0.24,0.66,0.85,0.58
6,popular,5,0.2,5,0.7,0.23,0.63,0.85,0.55
6,popular,5,0.2,6,0.7,0.23,0.58,0.86,0.53
6,popular,5,0.2,7,0.7,0.22,0.57,0.86,0.53
6,popular,5,0.2,8,0.7,0.22,0.56,0.87,0.53
6,popular,5,0.2,9,0.7,0.22,0.55,0.87,0.53
6,popular,5,0.2,10,0.7,0.22,0.54,0.87,0.52
6,popular,5,0.25,1,0.7,0.25,0.23,0.92,0.31
6,popular,5,0.25,2,0.7,0.24,0.59,0.87,0.54
6,popular,5,0.25,3,0.7,0.24,0.58,0.9,0.59
6,popular,5,0.25,4,0.7,0.24,0.55,0.91,0.58
6,popular,5,0.25,5,0.7,0.23,0.52,0.91,0.55
6,popular,5,0.25,6,0.7,0.23,0.51,0.9,0.53
6,popular,5,0.25,7,0.7,0.22,0.51,0.9,0.53
6,popular,5,0.25,8,0.7,0.22,0.49,0.9,0.53
6,popular,5,0.25,9,0.7,0.22,0.48,0.9,0.53
6,popular,5,0.25,10,0.7,0.22,0.46,0.91,0.52
6,consensus,1,0.05,1,0.79,0.36,0.76,0.79,0.66
6,consensus,1,0.05,2,0.79,0.35,0.9,0.73,0.67
6,consensus,1,0.05,3,0.79,0.33,0.88,0.7,0.63
6,consensus,1,0.05,4,0.79,0.33,0.89,0.69,0.63
6,consensus,1,0.05,5,0.79,0.31,0.9,0.68,0.62
6,consensus,1,0.05,6,0.79,0.31,0.89,0.67,0.61
6,consensus,1,0.05,7,0.79,0.3,0.89,0.67,0.6
